,file_path,emotion,dataset
8840,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWL_ANG_XX.wav,Anger,CREMA-D
8841,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWL_DIS_XX.wav,Disgust,CREMA-D
8842,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWL_FEA_XX.wav,Fear,CREMA-D
8843,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWL_HAP_XX.wav,Happiness,CREMA-D
8844,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWL_NEU_XX.wav,Neutral,CREMA-D
8845,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWL_SAD_XX.wav,Sadness,CREMA-D
8846,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWW_ANG_XX.wav,Anger,CREMA-D
8847,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWW_DIS_XX.wav,Disgust,CREMA-D
8848,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWW_FEA_XX.wav,Fear,CREMA-D
8849,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWW_HAP_XX.wav,Happiness,CREMA-D
8850,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWW_NEU_XX.wav,Neutral,CREMA-D
8851,D:\VocalCoach\CREMA-D\AudioWAV\1091_IWW_SAD_XX.wav,Sadness,CREMA-D
8852,D:\VocalCoach\CREMA-D\AudioWAV\1091_MTI_ANG_XX.wav,Anger,CREMA-D
8853,D:\VocalCoach\CREMA-D\AudioWAV\1091_MTI_DIS_XX.wav,Disgust,CREMA-D
8854,D:\VocalCoach\CREMA-D\AudioWAV\1091_MTI_FEA_XX.wav,Fear,CREMA-D
8855,D:\VocalCoach\CREMA-D\AudioWAV\1091_MTI_HAP_XX.wav,Happiness,CREMA-D
8856,D:\VocalCoach\CREMA-D\AudioWAV\1091_MTI_NEU_XX.wav,Neutral,CREMA-D
8857,D:\VocalCoach\CREMA-D\AudioWAV\1091_MTI_SAD_XX.wav,Sadness,CREMA-D
8858,D:\VocalCoach\CREMA-D\AudioWAV\1091_TAI_ANG_XX.wav,Anger,CREMA-D
8859,D:\VocalCoach\CREMA-D\AudioWAV\1091_TAI_DIS_XX.wav,Disgust,CREMA-D
8860,D:\VocalCoach\CREMA-D\AudioWAV\1091_TAI_FEA_XX.wav,Fear,CREMA-D
8861,D:\VocalCoach\CREMA-D\AudioWAV\1091_TAI_HAP_XX.wav,Happiness,CREMA-D
8862,D:\VocalCoach\CREMA-D\AudioWAV\1091_TAI_NEU_XX.wav,Neutral,CREMA-D
8863,D:\VocalCoach\CREMA-D\AudioWAV\1091_TAI_SAD_XX.wav,Sadness,CREMA-D
8864,D:\VocalCoach\CREMA-D\AudioWAV\1091_TIE_ANG_XX.wav,Anger,CREMA-D
8865,D:\VocalCoach\CREMA-D\AudioWAV\1091_TIE_DIS_XX.wav,Disgust,CREMA-D
8866,D:\VocalCoach\CREMA-D\AudioWAV\1091_TIE_FEA_XX.wav,Fear,CREMA-D
8867,D:\VocalCoach\CREMA-D\AudioWAV\1091_TIE_HAP_XX.wav,Happiness,CREMA-D
8868,D:\VocalCoach\CREMA-D\AudioWAV\1091_TIE_NEU_XX.wav,Neutral,CREMA-D
8869,D:\VocalCoach\CREMA-D\AudioWAV\1091_TIE_SAD_XX.wav,Sadness,CREMA-D
8870,D:\VocalCoach\CREMA-D\AudioWAV\1091_TSI_ANG_XX.wav,Anger,CREMA-D
8871,D:\VocalCoach\CREMA-D\AudioWAV\1091_TSI_DIS_XX.wav,Disgust,CREMA-D
8872,D:\VocalCoach\CREMA-D\AudioWAV\1091_TSI_FEA_XX.wav,Fear,CREMA-D
8873,D:\VocalCoach\CREMA-D\AudioWAV\1091_TSI_HAP_XX.wav,Happiness,CREMA-D
8874,D:\VocalCoach\CREMA-D\AudioWAV\1091_TSI_NEU_XX.wav,Neutral,CREMA-D
8875,D:\VocalCoach\CREMA-D\AudioWAV\1091_TSI_SAD_XX.wav,Sadness,CREMA-D
8876,D:\VocalCoach\CREMA-D\AudioWAV\1091_WSI_ANG_XX.wav,Anger,CREMA-D
8877,D:\VocalCoach\CREMA-D\AudioWAV\1091_WSI_DIS_XX.wav,Disgust,CREMA-D
8878,D:\VocalCoach\CREMA-D\AudioWAV\1091_WSI_FEA_XX.wav,Fear,CREMA-D
8879,D:\VocalCoach\CREMA-D\AudioWAV\1091_WSI_HAP_XX.wav,Happiness,CREMA-D
8880,D:\VocalCoach\CREMA-D\AudioWAV\1091_WSI_NEU_XX.wav,Neutral,CREMA-D
8881,D:\VocalCoach\CREMA-D\AudioWAV\1091_WSI_SAD_XX.wav,Sadness,CREMA-D
8882,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_back_angry.wav,Anger,TESS
8883,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_bar_angry.wav,Anger,TESS
8884,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_base_angry.wav,Anger,TESS
8885,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_bath_angry.wav,Anger,TESS
8886,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_bean_angry.wav,Anger,TESS
8887,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_beg_angry.wav,Anger,TESS
8888,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_bite_angry.wav,Anger,TESS
8889,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_boat_angry.wav,Anger,TESS
8890,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_bone_angry.wav,Anger,TESS
8891,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_book_angry.wav,Anger,TESS
8892,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_bought_angry.wav,Anger,TESS
8893,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_burn_angry.wav,Anger,TESS
8894,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_cab_angry.wav,Anger,TESS
8895,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_calm_angry.wav,Anger,TESS
8896,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_came_angry.wav,Anger,TESS
8897,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_cause_angry.wav,Anger,TESS
8898,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_chain_angry.wav,Anger,TESS
8899,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_chair_angry.wav,Anger,TESS
8900,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_chalk_angry.wav,Anger,TESS
8901,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_chat_angry.wav,Anger,TESS
8902,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_check_angry.wav,Anger,TESS
8903,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_cheek_angry.wav,Anger,TESS
8904,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_chief_angry.wav,Anger,TESS
8905,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_choice_angry.wav,Anger,TESS
8906,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_cool_angry.wav,Anger,TESS
8907,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_dab_angry.wav,Anger,TESS
8908,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_date_angry.wav,Anger,TESS
8909,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_dead_angry.wav,Anger,TESS
8910,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_death_angry.wav,Anger,TESS
8911,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_deep_angry.wav,Anger,TESS
8912,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_dime_angry.wav,Anger,TESS
8913,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_dip_angry.wav,Anger,TESS
8914,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_ditch_angry.wav,Anger,TESS
8915,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_dodge_angry.wav,Anger,TESS
8916,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_dog_angry.wav,Anger,TESS
8917,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_doll_angry.wav,Anger,TESS
8918,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_door_angry.wav,Anger,TESS
8919,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_fail_angry.wav,Anger,TESS
8920,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_fall_angry.wav,Anger,TESS
8921,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_far_angry.wav,Anger,TESS
8922,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_fat_angry.wav,Anger,TESS
8923,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_fit_angry.wav,Anger,TESS
8924,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_five_angry.wav,Anger,TESS
8925,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_food_angry.wav,Anger,TESS
8926,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_gap_angry.wav,Anger,TESS
8927,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_gas_angry.wav,Anger,TESS
8928,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_gaze_angry.wav,Anger,TESS
8929,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_germ_angry.wav,Anger,TESS
8930,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_get_angry.wav,Anger,TESS
8931,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_gin_angry.wav,Anger,TESS
8932,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_goal_angry.wav,Anger,TESS
8933,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_good_angry.wav,Anger,TESS
8934,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_goose_angry.wav,Anger,TESS
8935,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_gun_angry.wav,Anger,TESS
8936,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_half_angry.wav,Anger,TESS
8937,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_hall_angry.wav,Anger,TESS
8938,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_hash_angry.wav,Anger,TESS
8939,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_hate_angry.wav,Anger,TESS
8940,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_have_angry.wav,Anger,TESS
8941,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_haze_angry.wav,Anger,TESS
8942,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_hire_angry.wav,Anger,TESS
8943,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_hit_angry.wav,Anger,TESS
8944,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_hole_angry.wav,Anger,TESS
8945,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_home_angry.wav,Anger,TESS
8946,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_hurl_angry.wav,Anger,TESS
8947,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_hush_angry.wav,Anger,TESS
8948,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_jail_angry.wav,Anger,TESS
8949,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_jar_angry.wav,Anger,TESS
8950,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_join_angry.wav,Anger,TESS
8951,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_judge_angry.wav,Anger,TESS
8952,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_jug_angry.wav,Anger,TESS
8953,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_juice_angry.wav,Anger,TESS
8954,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_keen_angry.wav,Anger,TESS
8955,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_keep_angry.wav,Anger,TESS
8956,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_keg_angry.wav,Anger,TESS
8957,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_kick_angry.wav,Anger,TESS
8958,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_kill_angry.wav,Anger,TESS
8959,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_king_angry.wav,Anger,TESS
8960,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_kite_angry.wav,Anger,TESS
8961,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_knock_angry.wav,Anger,TESS
8962,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_late_angry.wav,Anger,TESS
8963,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_laud_angry.wav,Anger,TESS
8964,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_lean_angry.wav,Anger,TESS
8965,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_learn_angry.wav,Anger,TESS
8966,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_lease_angry.wav,Anger,TESS
8967,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_lid_angry.wav,Anger,TESS
8968,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_life_angry.wav,Anger,TESS
8969,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_limb_angry.wav,Anger,TESS
8970,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_live_angry.wav,Anger,TESS
8971,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_loaf_angry.wav,Anger,TESS
8972,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_long_angry.wav,Anger,TESS
8973,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_lore_angry.wav,Anger,TESS
8974,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_lose_angry.wav,Anger,TESS
8975,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_lot_angry.wav,Anger,TESS
8976,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_love_angry.wav,Anger,TESS
8977,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_luck_angry.wav,Anger,TESS
8978,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_make_angry.wav,Anger,TESS
8979,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_match_angry.wav,Anger,TESS
8980,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_merge_angry.wav,Anger,TESS
8981,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_mess_angry.wav,Anger,TESS
8982,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_met_angry.wav,Anger,TESS
8983,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_mill_angry.wav,Anger,TESS
8984,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_mob_angry.wav,Anger,TESS
8985,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_mode_angry.wav,Anger,TESS
8986,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_mood_angry.wav,Anger,TESS
8987,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_moon_angry.wav,Anger,TESS
8988,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_mop_angry.wav,Anger,TESS
8989,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_mouse_angry.wav,Anger,TESS
8990,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_nag_angry.wav,Anger,TESS
8991,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_name_angry.wav,Anger,TESS
8992,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_near_angry.wav,Anger,TESS
8993,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_neat_angry.wav,Anger,TESS
8994,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_nice_angry.wav,Anger,TESS
8995,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_note_angry.wav,Anger,TESS
8996,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_numb_angry.wav,Anger,TESS
8997,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_pad_angry.wav,Anger,TESS
8998,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_page_angry.wav,Anger,TESS
8999,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_pain_angry.wav,Anger,TESS
9000,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_pass_angry.wav,Anger,TESS
9001,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_pearl_angry.wav,Anger,TESS
9002,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_peg_angry.wav,Anger,TESS
9003,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_perch_angry.wav,Anger,TESS
9004,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_phone_angry.wav,Anger,TESS
9005,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_pick_angry.wav,Anger,TESS
9006,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_pike_angry.wav,Anger,TESS
9007,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_pole_angry.wav,Anger,TESS
9008,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_pool_angry.wav,Anger,TESS
9009,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_puff_angry.wav,Anger,TESS
9010,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_rag_angry.wav,Anger,TESS
9011,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_raid_angry.wav,Anger,TESS
9012,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_rain_angry.wav,Anger,TESS
9013,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_raise_angry.wav,Anger,TESS
9014,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_rat_angry.wav,Anger,TESS
9015,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_reach_angry.wav,Anger,TESS
9016,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_read_angry.wav,Anger,TESS
9017,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_red_angry.wav,Anger,TESS
9018,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_ring_angry.wav,Anger,TESS
9019,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_ripe_angry.wav,Anger,TESS
9020,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_road_angry.wav,Anger,TESS
9021,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_room_angry.wav,Anger,TESS
9022,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_rose_angry.wav,Anger,TESS
9023,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_rot_angry.wav,Anger,TESS
9024,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_rough_angry.wav,Anger,TESS
9025,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_rush_angry.wav,Anger,TESS
9026,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_said_angry.wav,Anger,TESS
9027,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_sail_angry.wav,Anger,TESS
9028,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_search_angry.wav,Anger,TESS
9029,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_seize_angry.wav,Anger,TESS
9030,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_sell_angry.wav,Anger,TESS
9031,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_shack_angry.wav,Anger,TESS
9032,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_shall_angry.wav,Anger,TESS
9033,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_shawl_angry.wav,Anger,TESS
9034,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_sheep_angry.wav,Anger,TESS
9035,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_shirt_angry.wav,Anger,TESS
9036,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_should_angry.wav,Anger,TESS
9037,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_shout_angry.wav,Anger,TESS
9038,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_size_angry.wav,Anger,TESS
9039,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_soap_angry.wav,Anger,TESS
9040,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_soup_angry.wav,Anger,TESS
9041,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_sour_angry.wav,Anger,TESS
9042,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_south_angry.wav,Anger,TESS
9043,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_sub_angry.wav,Anger,TESS
9044,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_such_angry.wav,Anger,TESS
9045,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_sure_angry.wav,Anger,TESS
9046,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_take_angry.wav,Anger,TESS
9047,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_talk_angry.wav,Anger,TESS
9048,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_tape_angry.wav,Anger,TESS
9049,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_team_angry.wav,Anger,TESS
9050,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_tell_angry.wav,Anger,TESS
9051,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_thin_angry.wav,Anger,TESS
9052,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_third_angry.wav,Anger,TESS
9053,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_thought_angry.wav,Anger,TESS
9054,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_thumb_angry.wav,Anger,TESS
9055,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_time_angry.wav,Anger,TESS
9056,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_tip_angry.wav,Anger,TESS
9057,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_tire_angry.wav,Anger,TESS
9058,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_ton_angry.wav,Anger,TESS
9059,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_tool_angry.wav,Anger,TESS
9060,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_tough_angry.wav,Anger,TESS
9061,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_turn_angry.wav,Anger,TESS
9062,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_vine_angry.wav,Anger,TESS
9063,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_voice_angry.wav,Anger,TESS
9064,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_void_angry.wav,Anger,TESS
9065,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_vote_angry.wav,Anger,TESS
9066,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_wag_angry.wav,Anger,TESS
9067,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_walk_angry.wav,Anger,TESS
9068,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_wash_angry.wav,Anger,TESS
9069,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_week_angry.wav,Anger,TESS
9070,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_wheat_angry.wav,Anger,TESS
9071,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_when_angry.wav,Anger,TESS
9072,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_which_angry.wav,Anger,TESS
9073,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_whip_angry.wav,Anger,TESS
9074,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_white_angry.wav,Anger,TESS
9075,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_wife_angry.wav,Anger,TESS
9076,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_wire_angry.wav,Anger,TESS
9077,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_witch_angry.wav,Anger,TESS
9078,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_yearn_angry.wav,Anger,TESS
9079,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_yes_angry.wav,Anger,TESS
9080,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_young_angry.wav,Anger,TESS
9081,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_angry\OAF_youth_angry.wav,Anger,TESS
9082,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_disgust\OAF_back_disgust.wav,Disgust,TESS
9083,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_disgust\OAF_bar_disgust.wav,Disgust,TESS
9084,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_disgust\OAF_base_disgust.wav,Disgust,TESS
9085,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_disgust\OAF_bath_disgust.wav,Disgust,TESS
9086,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_disgust\OAF_bean_disgust.wav,Disgust,TESS
9087,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_disgust\OAF_beg_disgust.wav,Disgust,TESS
9088,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_disgust\OAF_bite_disgust.wav,Disgust,TESS
9089,D:\VocalCoach\TESS Toronto emotional speech set data\OAF_disgust\OAF_boat_disgust.wav,Disgust,TESS
